EAN13,DESCRICAO,CODIGO
3000001378204,FILE DE PAPA TERRA ENTRADA kg           ,137820
13790,FILE DE PAPA TERRA kg                   ,137901
13640,FILE DE PESCADA AMARELA ENTRADA kg      ,136409
13682,FILE DE PESCADA AMARELA kg              ,136824
13820,FILE DE PESCADA AMARELA PEDACO kg       ,138207
13641,FILE DE PESCADA CAMBUCU ENTRADA kg      ,136417
13681,FILE DE PESCADA CAMBUCU kg              ,136816
13639,FILE DE PESCADA ENTRADA kg              ,136395
13683,FILE DE PESCADA kg                      ,136832
7896082505792,FILE LINGUADO COSTA SUL 500g,2022966
13647,FILE LINGUADO ENTRADA kg                ,136476
7899798302402,FILE LINGUADO FRUMAR 500g               ,2232464
13673,FILE LINGUADO kg                        ,136735
7908090300624,FILE LINGUADO MAR RIO 400g,2136023
12725,FILE MEIO PEIXE BACALHAU GADUS MORHUA kg,127256
7896082502555,FILE MERLUZA COSTA SUL 500g,2022940
7899798312036,FILE MERLUZA FRUMAR 500g                ,2232456
7908090300563,FILE MERLUZA MAR RIO 400g               ,2222183
7908090300686,FILE PANGASYUS MAR RIO 400g             ,2222175
7896082502098,FILE PESCADA COSTA SUL 500g,2023032
7908090300709,FILE POLACA MAR RIO 400g,2136031
7908090302154,FILE ROBALO MAR RIO 300g,2136279
13643,FILE ROBALO 1500/2000 ENTRADA kg        ,136433
13678,FILE ROBALO 1500/2000 kg                ,136786
13816,FILE ROBALO 1500/2000 PEDACO kg         ,138169
7896082506690,FILE SALMAO COHO COSTA SUL 500g,2023067
13627,FILE SALMAO COHO ENTRADA kg             ,136271
13695,FILE SALMAO COHO kg                     ,136956
13814,FILE SALMAO COHO PEDACO kg              ,138142
12162,FILE SALMAO COSTA SUL kg                ,121622
11553,FILE SALMAO C/PELE FRESCO ENTRADA kg    ,115533
7896079903440,FILE SALMAO DAMM 800g C/PELE CONG       ,2255960
7896873164528,FILE SALMAO KOMDELLI 500g CONG.,1711466
7896873197984,FILE SALMAO KOMDELLI 800g,2048710
11419,FILE SALMAO MAR RIO PEDACO C/PELE kg    ,114197
7908090302192,FILE SALMAO MAR RIO 300g PEDACO C/PELE,2136317
8872,FILE SALMAO RESFRIADO kg                ,88722
12055,FILE SALMAO RESFRIADO MACRO kg          ,120553
7898209770014,FILE TILAPIA BRUDER 400g,1656058
7898209770212,FILE TILAPIA BRUDER 800g,1896571
7891527039351,FILE TILAPIA COPACOL 400g IQF,1329383
7891527062991,FILE TILAPIA COPACOL 800g               ,2230615
7908090302802,FILE TILAPIA MAR RIO 300g EMPANADO      ,2222140
7908090300600,FILE TILAPIA MAR RIO 400g,2136007
9994,FILE TILAPIA RESFRIADA kg               ,99945
7891515587772,FILE TILAPIA SADIA 400g CONGELADO       ,2163330
7898209770311,FILE TRUTA BRUDER 400g C/PELE           ,2292882
7899369824258,FILE TRUTA KOMDELLI 400g CONGELADO,2059215
7898015781044,GUIOZA LONGWAY 240g CARNE BOVINA,2201500
3000030788173,ISCAS DE TILAPIA DELICIAS DO MAR 300g   ,3078817
7898209770250,ISCAS FILE TILAPIA BRUDER 500g EMPANADA ,2319829
7891527064438,ISCAS FILE TILAPIA COPACOL 300g TEMP,1893033
7896082500513,KANIKAMA COSTA SUL 200g,2022893
7898960271027,KANIKAMA MAR RIO 250g,2136139
7896082507383,KIT PAELLA COSTA SUL 400g,2022885
13819,KIT PAELLA kg                           ,138193
7908090301546,KIT PAELLA MAR RIO 400g,2136066
3000030788258,LASANHA DE CAMARAO DELICIAS DO MAR 400g ,3078825
11550,LOMBO ATUM CONGELADO kg                 ,115509
12056,LOMBO ATUM CONGELADO MACRO kg           ,120561
7908090302161,LOMBO ATUM MAR RIO 300g,2136252
13654,LOMBO ATUM VERMELHO ENTRADA kg          ,136549
13666,LOMBO ATUM VERMELHO kg                  ,136662
13815,LOMBO ATUM VERMELHO PEDACO kg           ,138150
12726,LOMBO BACALHAU BACALA MARE kg           ,127264
5606669295792,LOMBO BACALHAU BRASMAR 1kg DESSALGADO   ,2309920
5606669316022,LOMBO BACALHAU BRASMAR 550g DEMOLHADO   ,2314517
5606669331391,LOMBO BACALHAU BRASMAR 800g DESSALGADO  ,2323940
5601809014158,LOMBO BACALHAU RIBERALVES 1kg DESALG,2181673
5601809013298,LOMBO BACALHAU RIBERALVES 600g DESSALGAD,2181827
10642,LOMBO BACALHAU SALG.GADUS MORHUA S/P kg ,106429
5255,LOMBO BACALHAU SECO SALG.GADUS MORHUA kg,52558
13628,LOMBO CACAO ENTRADA kg                  ,136280
13694,LOMBO CACAO kg                          ,136948
7908090302185,LOMBO CACAO MAR RIO 300g PEDACO S/PELE,2136309
13821,LOMBO CACAO PEDACO kg                   ,138215
12057,LOMBO DE PIRARUCU RESFRIADO MACRO kg    ,120570
7908090302222,LOMBO PIRARUCU MAR RIO 300g,2136295
10326,LOMBO POSTA BACALHAU S/P G.MORHUA kg    ,103268
7898955981023,LULA A MILANESA DELICIAS DO MAR 400g    ,2312093
7896082507406,LULA ANEIS COSTA SUL 400g,2022826
13838,LULA ANEIS ENTRADA kg                   ,138380
13839,LULA ANEIS kg                           ,138398
7908090301836,LULA ANEIS MAR RIO 400g PERUANA,2136090
7896082509219,LULA COSTA SUL 300g ANEIS CONGELADA     ,2319870
13646,LULA INTEIRA ENTRADA kg                 ,136468
13674,LULA INTEIRA kg                         ,136743
7908090302253,LULA MAR RIO 200g TUBO,2136350
7908090302246,LULA MAR RIO 250g PEDACO,2136341
13629,MANJUBA INTEIRA ENTRADA kg              ,136298
13693,MANJUBA INTEIRA kg                      ,136930
7896079903570,MEDALHAO SALMAO DAMM 480g               ,2255987
7896082509202,MEXILHAO COSTA SUL 300g COZIDO CONGELADO,2319888
13655,MEXILHAO DESC. 200/300 ENTRADA kg       ,136557
13665,MEXILHAO DESC. 200/300 kg               ,136654
7908090302260,MEXILHAO MAR RIO 250g DESCONCHADO,2136333
7898015780009,NIKUMAN LONGWAY 240g CALABRESA K.F.P    ,2325390
7898015781549,NIKUMAN LONGWAY 240g CARNE SUINA K.F.P  ,2325381
7898015781525,NIKUMAN LONGWAY 240g FRANCO C/REQ. K.F.P,2325411
7898015781532,NIKUMAN LONGWAY 240g PRES/QUEIJO K.F.P  ,2325420
7898015781518,NIKUMAN LONGWAY 240g REQUEIJAO K.F.P    ,2325403
7898015780078,NIKUMAN LONGWAY 400g CARNE BOVINA,2201496
7898015780092,NIKUMAN LONGWAY 400g FRANGO,2201470
13734,OLHETE MACRO RESFRIADO kg               ,137340
7891575179825,OSTRA ORTOLAN 300g GRATINADA,2201658
7896082509226,PAELLA COSTA SUL 300g INGREDIENTES PESC.,2319861
3000030788333,PASTEL DE CAMARAO DELICIAS DO MAR 200g  ,3078833
7898209770342,PEITO TILAPIA BRUDER 800g,2121964
2560,PEIXE CONGELADO TAINHA EVISCERADA kg    ,25607
10017,PEIXE CORVINA FRESCA kg                 ,100170
13247,PEIXE DESCONGELADO RESFRIADO TAINHA     ,132470
13278,PEIXE RESFRIADO ANCHOVA                 ,132780
11559,PEIXE RESFRIADO ATUM (Thunnus Albacares),115592
8874,PEIXE RESFRIADO FILE - TILAPIA          ,88749
12058,PEIXE RESFRIADO FILE - TILAPIA MACRO    ,120588
13733,PEIXE RESFRIADO OLHETE (Seriola lalandi),137332
10533,PEIXE RESFRIADO SALMAO (Salmo Salar),105333
8873,PEIXE RESFRIADO SALMAO (Salmo Salar)   ,88730
11555,PEIXE RESFRIADO SALMAO (Salmo Salar)    ,115550
12431,PEIXE RESFRIADO SALMAO (Salmo Salar)    ,124311
10639,PEIXE RESFRIADO SARDINHA(Sardinella bra ,106399
12909,PEIXE RESFRIADO SARDINHA(Sardinella bra ,129097
10647,PEIXE RESFRIADO TAINHA                  ,106470
11557,PEIXE RESFRIADO TILAPIA                 ,115576
12087,PEIXE RESFRIADO TILAPIA - EVISCERADO    ,120871
11315,PEIXE RESFRIADO TILAPIA - EVISCERADO    ,113158
12059,PEIXE RESFRIADO TILAPIA - EVISCERADO MAC,120596
8875,PEIXE RESFRIADO TILAPIA - FILE SEM PELE ,88757
12910,PEIXE RESFRIADO TILAPIA - FILE SEM PELE ,129100
7095,PEIXE SALGADO BACALHAU GADUS MORHUA     ,70955
8879,PEIXE SALGADO BACALHAU GADUS MORHUA     ,88790
11972,PEIXE SALMAO ATLANTICO kg               ,119725
12727,PEIXE SECO SALGADO ZARBO kg             ,127272
12728,PEIXE SECO SALGADO ZARBO PED.kg         ,127280
7093,PEIXE TIPO BACALHAU SECO SALG.LING kg   ,70939
7896082509332,PEIXITOS COSTA SUL 240g EMPANADO        ,2319837
7896082508656,PEIXITOS COSTA SUL 300g EMPANADO        ,2218275
7898209770267,PETISCO TILAPIA BRUDER 400g,2036215
7908090302932,PIRARARA MAR RIO 800g CUBOS             ,2222167
13659,POLVO EVISCERADO 1500/2000 ENTRADA kg   ,136590
13661,POLVO EVISCERADO 1500/2000 kg           ,136611
7899798305243,POSTA CACAO FRUMAR 800g                 ,2232472
7908090300662,POSTA SALMAO MAR RIO 400g,2136015
7898209770038,POSTA TILAPIA BRUDER 600g CONG,1803670
7891527069365,POSTA TILAPIA COPACOL 800g,2099527
7894904279876,POSTA TILAPIA SEARA 500g,2160668
7898015780788,ROLINHO PRIMAVERA LONGWAY 185g QUEIJO,2201445
7898015780795,ROLINHO PRIMAVERA LONGWAY 225g BAN/CHOC,2201437
7898015780726,ROLINHO PRIMAVERA LONGWAY 225g CARNE/LEG,2201518
7898015780764,ROLINHO PRIMAVERA LONGWAY 225g FGO/REQ,2201453
7898015780740,ROLINHO PRIMAVERA LONGWAY 225g LEGUMES,2201461
7896079902825,SALMAO DAMM 80g DEFUMADO FAT            ,2256002
7896873163811,SALMAO KOMDELLI 125g CONG.PORCIONADO,1646737
7896079903563,SALMAO MARINADO DAMM 80g FAT            ,2255995
13642,SARDINHA ENVISCERADA ENTRADA kg         ,136425
13679,SARDINHA ENVISCERADA kg                 ,136794
13656,SARDINHA ESPALMADA ENTRADA kg           ,136565
13664,SARDINHA ESPALMADA kg                   ,136646
13657,SARDINHA INTEIRA ENTRADA kg             ,136573
13663,SARDINHA INTEIRA kg                     ,136638
10025,SARDINHA INTEIRA RESF kg                ,100250
7908090300785,SARDINHA MAR RIO 400g LIMPA,2136074
7891575179504,SARDINHA ORTOLAN 500g INTEIRA,2201666
7896082508519,STEAK DE PEIXE COSTA SUL 100g EMPANADO  ,2218267
10636,TAINHA EVISC RESFRIADA (ENTRADA) kg,106364
12062,TAINHA FRESCA INTEIRA MACRO kg          ,120626
7908090301607,TENTACULOS POLVO MAR RIO 400g           ,2224240
7896082509073,TIRINHAS SALMAO COSTA SUL 300g EMPANADA ,2218259
7896082508557,TIRINHAS TILAPIA COSTA SUL 300g EMPANADA,2218240
13658,VIEIRA CANADENSE 6/12 ENTRADA kg        ,136581
13662,VIEIRA CANADENSE 6/12 kg                ,136620
7891177157122,AMOSTRA PERF.FIORUCCI D BLEND 50ml      ,2336766
7891177125121,AMOSTRA PERF.FIORUCCI D TENTATION 80ml  ,2336774
7891177119120,AMOSTRA PERF.FIORUCCI D.COL.100ml N.ROSE,1990390
7891177168883,AMOSTRA PERF.FIORUCCI D.COL.100ml UOMO,1990411
7891177111124,AMOSTRA PERF.FIORUCCI D.COL.100ml W.STR.,1990420
7891177127125,AMOSTRA PERF.FIORUCCI D.COL.75ml LUMIERE,1990373
7891177112121,AMOSTRA PERF.FIORUCCI D.COL.80ml PARIS,1990403
7891177122120,AMOSTRA PERF.FIORUCCI D.COL.90ml MR.GRAY,1990381
7898936769473,COLONIA CICLO 100ml HELLO               ,2284308
7898410319668,COLONIA CICLO 100ml KISS                ,2284286
7891177057125,COLONIA FIORUCCI 50ml BLEND             ,2286149
7891177056128,COLONIA FIORUCCI 50ml FLEUR ROSE        ,2286157
7899522318075,DEO COLONIA CAMARO 100ml BLUE           ,2242532
7899522319386,DEO COLONIA COLCCI 100ml ROSE           ,2242508
7899522319393,DEO COLONIA COLCCI 100ml SILVER         ,2242516
7891177055121,DEO COLONIA FIORUCCI 100ml PARIS        ,2217678
7896044900153,DEO COLONIA GIOVANNA BABY 50ml GOLD,2155052
7896044900146,DEO COLONIA GIOVANNA BABY 50ml SILVER,2155044
749355833726,DEO COLONIA GL EMBAIXADOR 100ml         ,2242605
703387016243,DEO COLONIA GL EMBAIXADOR 100ml FOR HER ,2242613
7898936769398,KIT COLONIA 30ml CICLO+HIDRAT. 240ml KIS,2284294
7898410312058,KIT COLONIA 30ml CICLO+HIDRAT. 240ml LV ,2284260
7891177221298,KIT D.COL.100ml+DES.170ml FIORUCCI M.GR.,2310139
7891177471297,KIT D.COL.100ml+LOC.150ml FIORUCCI ELLA ,2202573
7891177122793,KIT D.COL.200ml+LOC.150ml FIORUCCI LUMI.,2310112
7891177123097,KIT D.COL.200ml+LOC.150ml FIORUCCI N.ROS,2310120
7891177120799,KIT D.COL.50ml+DES.170ml FIORUCCI W.STR.,2310104
7891177581293,KIT DEO COL.+LOCAO HID.FIORUCCI D.AMORE ,2235447
7891177129341,KIT DEO COLONIA+LOCAO HID.FIORUCCI PARIS,2202565
7891177129358,KIT DEO COLONIA+SHAMPOO FIORUCCI PEGASUS,2202590
7891177129389,KIT DEO COLONIA+SHAMPOO FIORUCCI W.STRE ,2235439
7891177129365,KIT DEO COLON+SHAMPOO FIORUCCI ABSOLUTO ,2202603
7891177911076,KIT DUO LOCAO HID.FIORUCCI UNIC/TEN 50ml,2310155
7891033517435,KIT EUDORA LA VICTORIE COL+HIDRA+SAB.LIQ,2213931
7891177944944,KIT SAB.LIQ.200ml+LOC.50ml FIORUCCI TENT,2310163
7891177942940,KIT SAB.LIQ.200ml+LOC.50ml FIORUCCI UNIC,2310147
3616303461959,PERFUME  DAVID BECKHAM 50ml CLASSIC     ,2313472
3616304474835,PERFUME ADIDAS UEFA STAR 50ml           ,2242656
3616303057862,PERFUME ADIDAS 100ml UEFA CHAMPIONS LEAG,2242630
3616304693649,PERFUME ADIDAS 50ml EUFA STAR BEST OF BE,2313480
7898662435116,PERFUME AMAKHA PARIS 100ml AMK FOR MEN  ,2311186
7898662432672,PERFUME AMAKHA PARIS 100ml ANIMALS F.MEN,2311119
7898662432740,PERFUME AMAKHA PARIS 100ml CHIC WOMAN   ,2311232
7898662435109,PERFUME AMAKHA PARIS 100ml DENISE LEMOS ,2311224
7898662434539,PERFUME AMAKHA PARIS 100ml ESCANDALOSA  ,2311216
7898662432726,PERFUME AMAKHA PARIS 100ml 521 VIP ROSE ,2311208
7898662435635,PERFUME AMAKHA PARIS 15ml C/3 AT/GD/521V,2311160
7898662435628,PERFUME AMAKHA PARIS 15ml C/3 F.M/FO/IM ,2311178
7898662430418,PERFUME AMAKHA PARIS 15ml FORTUNE       ,2311151
7898662430470,PERFUME AMAKHA PARIS 15ml WOMAN         ,2311135
7898662430432,PERFUME AMAKHA PARIS 15ml 521 MEN       ,2311143
7898662430531,PERFUME AMAKHA PARIS 15ml 521 SEXY      ,2311127
7898662435031,PERFUME AMAKHA PARIS 15ml 521 SEXY MEN  ,2311194
8411061081006,PERFUME ANTONIO BANDERAS 50ml H.G.SECRET,2315416
8411061088586,PERFUME ANTONIO BANDERAS 50ml H.S.ABSOLU,2313510
8411061080764,PERFUME ANTONIO BANDERAS 50ml T.G.ABSOLU,2313537
8411061088555,PERFUME ANTONIO BANDERAS 50ml T.S.ABSOLU,2313529
8411061946671,PERFUME ANTONIO BANDERAS 80ml HER G.SECR,2242540
8411061722756,PERFUME ANTONIO BANDERAS 80ml THE G.SECR,2242583
3616305629395,PERFUME CHANSON D EAU 100ml JASMINE     ,2338246
3616305629418,PERFUME CHANSON D EAU 100ml LEMON       ,2338300
3616305629357,PERFUME CHANSON D EAU 100ml ROSE        ,2338327
3616305629425,PERFUME CHANSON D EAU 100ml VANILLA     ,2338262
7898936771360,PERFUME CICLO 100ml DEO COL.I MAN CAMPER,2155010
7898936771506,PERFUME CICLO 100ml DEO COL.I MAN ICONIC,2155028
7898936769688,PERFUME CICLO 30ml DEO COL.CALIFORNIA,2061180
7898936769343,PERFUME CICLO 30ml DEO COL.CARROUSEL,2061171
7898936769312,PERFUME CICLO 30ml DEO COL.FLOWER,2061198
7898936769701,PERFUME CICLO 30ml DEO COL.QUEEN,2061163
3607346571071,PERFUME DAVID BECKHAM 90ml CLASSIC      ,2242621
40141135032,PERFUME EMBAIXADOR 100ml DESEJO P/ ELA  ,2313502
7891033495405,PERFUME EUDORA 75ml                     ,2242648
7891177019123,PERFUME FIORUCCI 100ml DEO COL.NUIT ROSE,1988638
7891177068886,PERFUME FIORUCCI 100ml DEO COL.UOMO,1988654
7891177011127,PERFUME FIORUCCI 100ml DEO COL.W.STREET,1988620
7891177047126,PERFUME FIORUCCI 100ml ELLA,2107937
7891177051123,PERFUME FIORUCCI 50ml ELLEGANCE,2107945
7891177927121,PERFUME FIORUCCI 75ml DEO COL.LUMIERE,1988603
7891177036120,PERFUME FIORUCCI 75ml MISS GREY,2107953
7891177046129,PERFUME FIORUCCI 80ml MYSTERE,2107961
7891177025124,PERFUME FIORUCCI 80ml TENTATION,2107929
7891177022123,PERFUME FIORUCCI 90ml DEO COL.MR.GREY,1988611
7891177049120,PERFUME FIORUCCI 90ml SANTORINI,2107910
8005610325538,PERFUME GABRIELA SABATINI 30ml          ,2242567
737052720739,PERFUME GABRIELA SABATINI 30ml MISS GABR,2338998
3616301797852,PERFUME GOOD KIND PURE 250ml VANILLA GIN,2338343
3607349843076,PERFUME KATY PERRY 100ml ROYAL REVOLUT. ,2313499
8411061029640,PERFUME SHAKIRA 50ml DANCE MIDNIGHT MUSE,2242559
8411061057735,PERFUME SHAKIRA 80ml DANCE OCEAN        ,2242591
7896273807803,ADITIVO ANTIODOR PIPICAT 500g FLORAL,2146886
ALPO                ,ALIM.CAO ALPO 10,2304236
7891000050804,ALIMENTO CAO ALPO 1kg AD.CAR/FG/CER/VEG,737038
7891000347263,ALIMENTO CAO ALPO 1kg FI.CAR/FG/CER/VE,2095521
ALPO                ,ALIMENTO CAO ALPO 10,1773712
ALPO                ,ALIMENTO CAO ALPO 10,1773739
7898349701992,ALIMENTO CAO BANDIT 1kg ADULTO,1924710
BANDIT              ,ALIMENTO CAO BANDIT 10,1900412
7898250780789,ALIMENTO CAO BILLY DOG 1kg OSSINHO ADULT,2328437
7898250782684,ALIMENTO CAO BILLY DOG 1kg R.DIARIA FIL.,2328410
7898250781106,ALIMENTO CAO BILLY DOG 1kg R.PEQ.ADULTO ,2328429
7898250780031,ALIMENTO CAO BILLY DOG 7kg ADULTO CARNE ,1284029
7898349702630,ALIMENTO CAO BIRBO 1kg ADULTO CARNE,1980025
7898349702678,ALIMENTO CAO BIRBO 1kg ADULTO CORD/VEG,1792920
7898349702579,ALIMENTO CAO BIRBO 1kg ADULTO FRANGO,1980033
7898349702722,ALIMENTO CAO BIRBO 1kg FILHOTES CARNE,1792903
7898349702760,ALIMENTO CAO BIRBO 1kg R.PEQ CAR/CER,1792890
7898349702654,ALIMENTO CAO BIRBO 7kg ADULTO CARNE     ,2210100
7898349704481,ALIMENTO CAO BOLT 7kg ADULTO CARNE      ,2043440
7896029017586,ALIMENTO CAO CESAR 85g CARNE ASSADA,1923625
7896029017623,ALIMENTO CAO CESAR 85g CORDEIRO ASSADO,1923633
7896029017593,ALIMENTO CAO CESAR 85g FILE MIGNON,1923617
7896029056394,ALIMENTO CAO CHAMP 85g ADULTO CARNE     ,2214342
7896029056400,ALIMENTO CAO CHAMP 85g ADULTO FRANGO    ,2214350
7896029056387,ALIMENTO CAO CHAMP 85g FILHOTE FRANGO   ,2214369
7896029082348,ALIMENTO CAO CHAMP 900g ADULTO CAR/CER  ,2214377
7896029082362,ALIMENTO CAO CHAMP 900g FILHOTES        ,2214385
7891000116678,ALIMENTO CAO DOG CHOW 1kg AD.CAR/FG/CE,2074770
7891000246832,ALIMENTO CAO DOG CHOW 1kg AD.CAR/FGO/AR,736236
7891000350997,ALIMENTO CAO DOG CHOW 1kg AD.7+ LONGEVID,2074729
7891000350881,ALIMENTO CAO DOG CHOW 1kg FIL.CA/FG/AR,2074737
7891000116616,ALIMENTO CAO DOG CHOW 1kg FIL.CAR/FG/CE,2074702
7891000400463,ALIMENTO CAO DOG CHOW 1kg+100g GTS CAR/F,2270439
7891000115633,ALIMENTO CAO DOG CHOW 100g ADULTO CARNE,1779486
7891000115671,ALIMENTO CAO DOG CHOW 100g ADULTO CORD  ,1779460
7891000115695,ALIMENTO CAO DOG CHOW 100g FILHOTE FGO,1809440
7891000244111,ALIMENTO CAO DOG CHOW 100g MINI/PEQ FGO,1843150
DOG CHOW            ,ALIMENTO CAO DOG CHOW 10,2269058
PURINA              ,ALIMENTO CAO DOG CHOW 10,2074753
PURINA              ,ALIMENTO CAO DOG CHOW 10,2074745
PURINA              ,ALIMENTO CAO DOG CHOW 10,2074761
7891000116722,ALIMENTO CAO DOG CHOW 3kg AD.CAR/FGO/AR,2074788
7891000116494,ALIMENTO CAO DOG CHOW 3kg FIL.CA/FG/AR,2113660
7898700290097,ALIMENTO CAO EVEREST 100g AD.MED CARNE,2117010
7898700290110,ALIMENTO CAO EVEREST 100g AD.PEQ CARNE,2116995
7898700290073,ALIMENTO CAO EVEREST 100g FILH CARNE,2117002
7896273808787,ALIMENTO CAO KELDOG 100g CAR/BROC/LIN,2065312
7896273808763,ALIMENTO CAO KELDOG 100g CAR/ERV/CEN,2065290
7896273808770,ALIMENTO CAO KELDOG 100g FGO/ERV/CEN,2065304
7898028400444,ALIMENTO CAO MANDAI 1kg AD.PEQ PREMIUM  ,1712543
MANDAI              ,ALIMENTO CAO MANDAI 10,1776487
7898028401441,ALIMENTO CAO MANDAI 3kg AD.PEQ PREMIUM  ,2238578
7898028401465,ALIMENTO CAO MANDAI 3kg AD.PREMIUM      ,2238500
7898028400888,ALIMENTO CAO MANDAI 5kg CLAS.AD.FGO,2151804
7898349703224,ALIMENTO CAO MONELLO 1kg AD.PEQ FRANGO,2076420
7898349703347,ALIMENTO CAO MONELLO 1kg FILHO.FRANGO,2076411
7898349703460,ALIMENTO CAO MONELLO 1kg F.PEQ FG/CAR/OV,2230259
7898349703309,ALIMENTO CAO MONELLO 1kg PEQ CAR/AR/BET ,2230267
7898349703705,ALIMENTO CAO MONELLO 1kg SEN.FG/AR/BET  ,2230275
7898349703101,ALIMENTO CAO MONELLO 7kg AD.FRANGO      ,2230232
PEDIGREE            ,ALIMENTO CAO PEDIGREE L10,2147637
PEDIGREE            ,ALIMENTO CAO PEDIGREE L10,2178915
7896029019009,ALIMENTO CAO PEDIGREE 100g ADULTO FRANGO,1809393
7896029014981,ALIMENTO CAO PEDIGREE 100g AD.7+ CARNE,1872656
7896029015001,ALIMENTO CAO PEDIGREE 100g FILH.CARNE,1872664
7896029022252,ALIMENTO CAO PEDIGREE 100g FILH.FRANGO,1690523
7896029022245,ALIMENTO CAO PEDIGREE 100g R.PEQ CARNE,1403842
7896029022276,ALIMENTO CAO PEDIGREE 100g R.PEQ CORDEIR,1403834
7896029022269,ALIMENTO CAO PEDIGREE 100g R.PEQ FRANGO,1407490
7896029082027,ALIMENTO CAO PEDIGREE 85g ADULTO CAR/FGO,2167395
7896029082034,ALIMENTO CAO PEDIGREE 85g ADULTO POR/CAR,2167387
7896029083505,ALIMENTO CAO PEDIGREE 900g AD.CA/FG/CER,2129043
7896029082416,ALIMENTO CAO PEDIGREE 900g AD.CAR/VEG,2129035
7896029087336,ALIMENTO CAO PEDIGREE 900g AD.N.ESSENC  ,2129078
7896029083482,ALIMENTO CAO PEDIGREE 900g FIL.CA/FG/CER,2129051
7896029082447,ALIMENTO CAO PEDIGREE 900g PEQ CAR/VEG,2129060
7891000320556,ALIMENTO CAO PURINA ONE 2kg AD.FGO/CORD,2017083
7891000320426,ALIMENTO CAO PURINA ONE 2kg AD.GD FG/CA,2017164
7891000319901,ALIMENTO CAO PURINA ONE 2kg AD.PEQ FG/CA,2017156
7891000319956,ALIMENTO CAO PURINA ONE 2kg FIL.FGO/CAR,2017091
7891000319826,ALIMENTO CAO PURINA ONE 700g AD.FGO/CAR,2017067
7891000319789,ALIMENTO CAO PURINA ONE 700g AD.FGO/CORD,2017075
7891000319864,ALIMENTO CAO PURINA ONE 700g FIL.FGO/CAR,2017059
PURINA              ,ALIMENTO CAO PURINA ONE 7,2259648
PURINA              ,ALIMENTO CAO PURINA ONE 7,2259630
PURINA              ,ALIMENTO CAO PURINA ONE 7,2259656
PURINA              ,ALIMENTO CAO PURINA ONE 7,2259621
7891000332344,ALIMENTO CAO PURINA ONE 85g MULTI PROT  ,2060353
7891000332306,ALIMENTO CAO PURINA ONE 85g SUPER NUTRI ,2060302
7891000332108,ALIMENTO CAO PURINA ONE 85g SUPERFOODS  ,2060310
7898028400284,ALIMENTO CAO SIDEKICK 1kg ADULTO FRANGO,1597493
7891000244142,ALIMENTO CAODOG CHOW 100g MINI/PEQ CAR,1921436
7896803071582,ALIMENTO FUNNY BUNNY 500g DEL.DA HORTA,1408020
7898250781595,ALIMENTO GATO BILLY CAT 1kg CAST.FG/SA  ,2279061
7898250781861,ALIMENTO GATO BILLY CAT 1kg FILH.CA/FG/L,2279070
7898250780840,ALIMENTO GATO BILLY CAT 1kg SALMAO      ,2279053
7898349702449,ALIMENTO GATO BIRBO 1kg ADULTO BLEND,1980041
7898349702494,ALIMENTO GATO BIRBO 1kg ADULTOS PERU,1980068
7898349702531,ALIMENTO GATO BIRBO 1kg CAST.FRUTOS MAR,1980050
7898349702401,ALIMENTO GATO BIRBO 1kg FILHOTE CAR/FGO,1980076
7898700290196,ALIMENTO GATO EVEREST 100g AD.PEI/COU/AR,2116936
7898700290172,ALIMENTO GATO EVEREST 85g AD.CARNE MOLHO,2116952
7898700290165,ALIMENTO GATO EVEREST 85g AD.PEIXE MOLHO,2116979
7898700290158,ALIMENTO GATO EVEREST 85g FILH.FGO MOLHO,2116944
7891000295915,ALIMENTO GATO FANCY FEAST 85g CAS.FGO/PE,1971000
7891000295830,ALIMENTO GATO FANCY FEAST 85g D.GL CARNE,1970976
7891000295793,ALIMENTO GATO FANCY FEAST 85g D.GL FGO,1970992
7891000296073,ALIMENTO GATO FANCY FEAST 85g P.FIL CARN,1971026
7891000296158,ALIMENTO GATO FANCY FEAST 85g P.FIL SALM,1971034
7891000311455,ALIMENTO GATO FELIX 85g FANT.DELI CARNE,2006723
7891000311790,ALIMENTO GATO FELIX 85g FANT.MIX FGO/CAR,2006740
7891000311837,ALIMENTO GATO FELIX 85g FANT.MIX SAL/CAR,2006758
